latitude;longitude;local;fonte;descricao;categoria
41.14695426;-8.61162671;O Porto;poi_portodigital;This granite statue with a bronze spear, representing a warrior with the city s shield, by João Joaquim Alves de Sousa Alão, is from the beginning of the 19th century and was carved to surmount the Porto City Hall s pediment which was located in Praça Nova  current Praça da Liberdade , where it stood until 1915. From 2001 to 2013, the statue was an element making part of the  memorial recalling long years of life and history of the city of Porto  ,a project of the architect Fernando Távora, dated from 2001 and built upon the ruins of the former Town Hall building, from the sixteenth century . In 2013 the statue returned to Praça da Liberdade, having been placed in front of the facade of the building of the Bank of Portugal.;
41.15532258;-8.67927344;Creperia La Bombarde;poi_portodigital;In a simple and cosy environment, the Creperia La Bombarde presents to the Portuguese people the real recipe of the Bretons handmade crepes. From the sweet crepes to the salty galettes, you have much to choose from. Besides the crepes, you can also discover delicious pancakes, Neveiros  handmade ice creams, a really creamy hot chocolate, colourful salads, milkshakes, cider coming directly from Britain and much more.;
41.2370921;-8.66904974;Aeroporto  Francisco Sá Carneiro Parking  Low Cost Parking ;poi_portodigital;Located at the Francisco Sá Carneiro Airport, this parking lot is totally open but it is fenced and has video surveillance. The clients’ transport park – airport – park is ensured. There is the possibility of vehicle collection/delivery at the airport, with a previous mandatory reservation of 24 hours.;
41.1559219;-8.6050718;Fontinha House;poi_portodigital;"It is a typical stone-made townhouse with two doors opening directly to Rua da Fontinha  Fontinha Street .
It has two bedrooms, two bathrooms, kitchen and living room  and a small terrace . It is a comfortable and fully equipped habitation for touristic short-stays. House clothes and regular cleaning, as well as main ingredients for self-made breakfast, are provided.
A minimum stay of 2 nights is required.";
41.23704412;-8.67056552;Volotea;poi_portodigital;Volotea links more than 50 destinations with a fleet consisting exclusively of Boeings 717, equipped with Rolls-Royce engines. It also links small and medium European cities by means of direct flights at competitive prices, and always in a way that people spend more time at the destination rather than aboard the plane;
41.237060253;-8.670586974;TAAG – Angola Airlines;poi_portodigital;By offering reliable and financially sustainable services, the main purpose of TAAG is the promotion of the Angolan image all over the world, leading the modernization of the national air transport and related services. It provides direct flights between Luanda and the capitals of some of the greatest international business and tourist centres.;
41.1426868;-8.617339;Shining View@Porto;poi_portodigital;"The Shining View is located at the historic area, 550 meters away from Praça da Ribeira. The 8 apartments have a colourful decoration, kitchen and some of them have a balcony overlooking the Douro river. All the furnished accommodations include a living area and a dining room in an open plan, with a sofa and a dining table. Each one also includes free Wi-Fi access, television and a private bathroom, with free personal hygiene products. The Shining View is served by an elevator and has a luggage room. There is free parking nearby.
A minimum stay of 2/3 nights is required.";
41.1636931;-8.664883;Machado Joalheiro  Loja Aviz ;poi_portodigital;Machado Joalheiro is a company dedicated to the sale of jewels and watches of recognized international brands, such as Cartier, Chaumet, Hublot, Vacheron Constantin, IWC, Pomellato, Dior, Chanel or TAG Heuer.;
41.1480992;-8.6235654;Oporto Loft;poi_portodigital;"Oporto Loft is located in the centre of Porto - right in the Arts district - 50 meters from the gardens of Palácio de Cristal and a 10 minute walk from the historical city centre where you can visit the famous Livraria Lello, the iconic Torre dos Clérigos or enjoy the local nightlife.
The unit is housed in a historic building from the 19th century. Its architectural heritage has been maintained and the interior fully adapted to provide our guests with maximum comfort in a space entirely decorated by a local interior decorator. Our Art hotel offers differentiated themed rooms, with decoration and design influenced by traditional and contemporary art. At Oporto Loft you will be able to enjoy the serenity and beauty of our splendid 2000 square metre private garden, as well as our Wine House, a place to socialize and enjoy a wide variety of national wines. Free Wi-Fi is provided throughout the unit including the garden. We also have a Gallery, a multifunctional space that fills the walls of the Breakfast Room, Wine House, Living Room and Garden.";
41.1504143;-8.6762212;Flattered to be in Porto;poi_portodigital;"50 meters away from the beach, all the apartments offer a unique interior design, enriched by the Flattered Art Collection. The building has 5 units with daily cleaning service, equipped kitchens, minibar service and wine cellar, and all the apartments have a private library. The homemade breakfast is served in a woven basket at the apartment. Customers may also enjoy the exclusive Flattered services: Hatha Yoga sessions, massages, babysitting, Life Change consulting, Eco tours  walking and biking tours  and Personal Concierge service.
A minimum stay of 2 nights is required.";
41.1582799;-8.6122671;GZ Hostel;poi_portodigital; Located near the Church of Lapa, the Gz Hostel offers luminous, modern rooms in a cosy environment. It is a small hostel with only three rooms: one with six bunk beds and shared bathroom, a twin room and a double room. It provides free Wi-Fi access to Internet, and has a living room with television and video player, kitchen for small meals, terrace with panoramic view over the city and also a garden. Gz can also help the guests in order for them to organize trips through the city, have surf classes and also geocaching. It should be noted that it accepts pets.;
41.1804643;-8.6940057;Godzilla Surf’s Cool;poi_portodigital;Serving Surf since 2003, Godzilla Surf s Cool - Surf School s philosophy is to provide its students with professional help to attain a high level of quality, through an accredited, experienced and highly motivated team. Run by Rodrigo Eça de Queiroz de  Lacerda  Godzilla , a surfer with more than 20 years of experience, Godzilla Surf s Cool also aims at attracting and training new generations of surfers. To achieve this, it has various support infrastructures, quality equipment and a programme of activities according to the level of surfing, which consists of  Personal Training , specialised fitness preparation, yoga and sports massage.;
41.1526078;-8.6113226;Top Bike Tour;poi_portodigital;Top Bike Tour also provides an urban and trekking bike rental service, TERN and KROSS, to enjoy the wonderful Porto landscape. Products: Walking tours – Bike tours – Cycling holidays.Fold n’ visit is a shop designed for a rental of folding city bikes. It also offers other services such as full workshop service and selling of bicycles Tern, Cross, Haibike electric and of XLC accessories.;
41.146090983;-8.607831306;Machado Joalheiro;poi_portodigital;This jewellers’ shop was founded in 1880 and is a Listed Building  Imóvel de Interesse Público . It sells luxury pieces by prestigious brands and its own collections of jewellery, combining modernity and tradition. It is a family business that has passed on values and traditions from generation to generation.;
41.137264;-8.612595;Knock Knock;poi_portodigital;In operation since 2010, this is a craft shop with works from urban designers and Portuguese artists. Transformation and reuse forms the conceptual basis for its designs, often demonstrating that there are no limits on creativity, and that what for some is waste, in the hands of others is art.;
41.180334;-8.613153;Universidade Aberta - Porto;poi_portodigital;The Open University is the only public institution of higher education for Distance Learning, offering degree-level courses  first degrees, masters and doctorates  and Lifelong Learning courses anywhere in the world. The teaching programme is in accordance with the Bolonha Process and since 2008 all courses have been taught via e-learning. This was the year in which the Open University became a leader in its field in Europe in e-learning as a consequence of recognition of its Virtual Teaching Model. ;
41.180560287;-8.69405165;Surfing Life Club;poi_portodigital;The Surfing Life Club is the first surf school in Porto, established in 1994. It has always provided a unique program of sports, animation and tourism in the North of Portugal. It offers regular classes with permanent camp monitors, to equipment stores with technical counselling, surf safaris, surf camps, and classes in schools, town halls and companies as well as social projects for disabled people and support to bathing entertainment.;
41.17842787;-8.59821796;FEUP;poi_portodigital;FEUP is an institution concerned with the generation, transmission and dissemination of knowledge, technology and culture in the field of Engineering.  Bolstered by  Research and Development, one of its aims is to prepare future engineers for the excercise of the profession at an international level whilst bringing to bear relevant scientific, technical, ethical and cultural perspectives. ;
41.182873;-8.654078;Porto Business School ;poi_portodigital;The Porto Business School of the Porto University’s offers postgraduate education and advanced training in the management area. It is also committed to a constant intervention within applied research and supporting companies with varied services.;
41.0625248;-8.65333251;Club Golfe Miramar;poi_portodigital;"Located 12 km from Porto, it is a private club for members only but with limited access to golfers with a handicap certificate and registered with the relevant Golf Federation. 
Founded in 1931, it is a par 70 course, 35 for each 9 holes.  It has excellent holes and greens, particularily the 7th and 9th greens, as well as a great par 4 which is notebly challenging and longer in distance, with a very fast green. ";
41.15069531;-8.65571373;Clube Fluvial Portuense;poi_portodigital;"The Portuense Fluvial Club created in 1876, is the oldest sports association in the city of Porto and the third oldest in the country. br 
The activities available are rowing, swimming, synchronized swimming and water polo.";
41.1512468;-8.6053172;The White Box House;poi_portodigital;The White Box House is a typical Porto house from the beginning of the last century. It has been designed to serve all those looking for new experiences on their travels but who, at the same time, enjoyed the welcoming return home.  This guesthouse, with its peaceful garden at the back, combines the charm of the past with a cosmopolitan ambience.  Located on the most traditional and lively pedestrian street in Porto, it is an ideal starting point for exploring the city.;
41.1741405;-8.687938;Surf Center;poi_portodigital;Surf, body board and skate school. It sells and rents material from various brands: Rip Curl, Quiksilver, Insight, Obey, Analog, Polen, Pukas, O&E, Komunity, Turbo, Pride and Stealth.;
41.149552873;-8.612201133;Porto Lounge Hostel & Guesthouse;poi_portodigital;The Porto Lounge Hostel & Guesthouse, housed in its fully restored and modernised building, combines the original architecture of the 18th century within a modern elegant interior.  It has mixed dormitories and one female dormitory, but also private rooms with bathrooms, suitable for couples, families and small groups of friends.  It is the perfect place for groups to stay.;
41.45659021;-8.776016235;Estela Golf Club;poi_portodigital;"Located 40 Km from Porto, it was founded in 1989. It has lots of vegetation, 1200 square metres and one of the fastest greens in the country.  
18-hole course, offering the following services: driving range, 
putting green, chipping & bunker, 
club hire, trolleys, buggies, non-metal spikes only, golf shop, terrace, restaurant, snack bar, and bar.";
41.138037695;-8.624565789;VINUM Restaurant & Wine Bar;poi_portodigital;"The VINUM Restaurant is closed at weekends in order to prevent the Covid-19 outbreak.
We decided to take this preventive step thinking about the health and well-being of all our customers and employees. We believe it is a measure that will contribute to a lesser spread of the virus as well as a quicker return to normality.
We would like to invite you to visit us from Monday to Friday, for an Executive Lunch, à la carte or a dinner with a view overlooking the river.
We will be happy to provide you with a good food and wine pairing experience.


The restaurant is part of the Graham s Cellars, in Vila Nova de Gaia, built in 1890 and today completely restored. It consists of the lounge and a  Winter Garden  room with a privileged view over the Douro River and the Luis I Bridge. The cuisine uses ingredients sourced in the North of Portugal, based in a new experience: from the best fruits and vegetables from the interior of the country, to the flour ground in a stone mill that serves as the basis for our artisan bread, the “world’s best fish” that arrives daily from the Matosinhos Market, or our exclusive old cow meat from Trás-os-Montes. An almost forgotten cuisine that enriches, comforts and win us over.";
41.173274067;-8.616900496;Clube Sportivo Nun Álvares;poi_portodigital;Founded in 1915, it has the following activities: tennis, squash, 5-a-side synthetic grass football, capoeira, taekwondo, kickboxing, aerobics, and ballroom dancing.;
41.165403;-8.6519249;Centro de Educação Física Jorge Santos;poi_portodigital;"Located near the Boavista area, it has 2000 m2 of modern facilities.  
Cardio fitness, gyms, beauty salon, bodybuilding, swimming pools, sauna, spinning, Turkish bath and swimming are some of the services available.  ";
40.99835775;-8.64032907;Indoor Karting de Espinho;poi_portodigital;"Located about 20 km from Porto, on a space with a total of 3700 square metres, it offers a Kart track with about 300 metres.

Bar, coffee-shop and restaurant are also available.


Opening Hours  Except from July 15th to September 7th :
Tuesday to Thursday: 4pm-6:30pm / 9pm-12:30am
Friday: 4pm-6:30pm / 9om-2am
Saturday: 3pm-7pm / 9pm-2am
Sunday: 3pm-7pm / 9pm-12:30am";
41.223144926;-8.713158528;Kartódromo do Cabo do Mundo;poi_portodigital;"Located in Matosinhos and created in 1979, it was the first permanent kart track in Portugal.   
The track is 980 metres in circumference and 7 metres wide.  
It has a bar which is open at the weekend.   
It also has a workshop, available to any kart owner, with two mechanics who repair engines and carry out chassis tuning.";
41.16043095;-8.59777583;Oxigénio Fitness Club ;poi_portodigital;"Pleasant space with natural light in all rooms, studios and pool.  
Activities available - body balance, body combat, body pump, pilates, kick boxing, power jump, weight training and cardio fitness, cycle, x55, localised training, Karate, mtv dance, abs, water aerobics and swimming.";
41.14767901;-8.67314626;Clube de Minigolfe do Porto;poi_portodigital;Located by the exotic Garden of Passeio Alegre, this mini-golf circuit is considered one of the world’s best by those who played the European Championship there in 2012. Have fun in this open space with your friends and family, enjoying this completely renewed circuit.;
41.217885163;-8.695252823;Kart Center de Matosinhos;poi_portodigital;"Located in Matosinhos, in a covered area of 3200 m2, it has a track with a circumference of 330 m.  
It has a games area with 2 snooker tables, 1 billiards table, as well as a terrace that allows you to watch the kart racing track.  ";
41.1547527;-8.6652727;Place Foz Club ;poi_portodigital;Located in the area of Foz and part of the Premier group, it has various sports from cardio fitness, step, bodybuilding, karate, jump fit, water aerobics, hip hop and rhythmic dance.;
41.1471688;-8.6144355;Rua Galeria de Paris;poi_portodigital;The buildings that flank Rua da Galeria de Paris, which first opened in 1903, have elegant and graceful lines, particularly number 28, built in the art nouveau style.  During the second half of the 20th century, cloth warehouses took up most of the building space in the street.  From being a relatively uninhabited part of downtown Porto, Rua da Galeria de Paris quickly changed into what has become known as one of the liveliest parts of Porto.  It all began in 2007, with the opening of a bar in an old bookshop.  The variety of events on offer, particular the jazz concerts, soon triggered the appearance of other venues. Together, these have turned the area into a high point of evening entertainment in Porto, particularly at the weekends.;
41.160274977;-8.615832018;Centro Cultural e Desportivo dos Trabalhadores da CMP;poi_portodigital;The CCDTCMP is a nonprofit association, of public interest, acting in social, education and youth, sports, culture and leisure areas. It offers several sports such as the underwater activities, with classes starting on the basic level. It has a gymnasium, the Body&Soul, offering a relaxed atmosphere and a personalized attention. Karate-Do with self-defense techniques of Shito-Ryu style can be learned by practitioners from 5 years old on. Children and youngsters from 3 to 16 years old can practice football at the Hernâni Gonçalves Football School.;
41.18644233;-8.70618454;Yate Clube do Porto;poi_portodigital;"Founded in 1987, it is the most recent of the sailing clubs in Leixões. With its head office at the North Pier of Leixões, next to the Marina do Porto Atlântico, its activity focuses on sailing cruises.
It has been known for organising various events on a national level, such as the Tour of Portugal / Portugal Sailing, regional and national championship qualifications for Match Racing and Rabelo boat regattas.   
On an international level, it has organised several events of the Land Rover Cup, an international Match Racing competition, and has also participated in the Rally Portugal, an event organised annually by the World Cruising Club, and Hong Kong Challenge.  ";
41.1496177;-8.6148854;The Portuguese Cock;poi_portodigital;Proud of our national symbols, we hope that they will be taken from here to the four corners of the world.  Combining innovation with humour can result in some surprising products.  Now you can buy a Barcelos rooster in cartoon form or with a cockscomb, plume or sequins. Portugal is no longer just Fado and Longing. It is also Humour. We customize all the pieces at your request.;
41.171641398;-8.68790404;Surf Training School;poi_portodigital;"Sporting body, recognised by the Portuguese Surfing Federation, is dedicated to teaching surf.   
It has practical and theoretical classes both videotaped and photographed in order to show the physical preparation and specific technique necessary to practise the sport as well as preparing athletes for top level competition.  It also promotes the values of  sportsmanship , particularly among the youngest surfers.";
41.1410623;-8.6128087;Stay In Apartments - S. Francisco de Borja I;poi_portodigital;Located by the typical and charming Ribeira in Porto, the S. Francisco de Borja apartment was completely renewed and equipped as to offer the best comfort to its users. “Two steps” away from the Douro River and by the main attraction points in the city, it’s the perfect lodging for anyone wanting to get to know Porto.;
41.17637825;-8.692680689;Escola de Surf Onda Pura;poi_portodigital;Surf school dedicated to the teaching and practice of surfing, also organising surf championships and sports and fitness events. With attitude and safety, Onda Pura offers a unique experience.;
41.187577753;-8.703969031;Clube Naval de Leça;poi_portodigital;Located on the North Pier in Leixões, Clube Naval de Leça, it divides its activities into several sections: sailing, diving and recreational fishing.;
41.149819277;-8.619096279;Boarding house Favorita;poi_portodigital;Favorita is not just another design hotel, but a house where everyone will feel at home, and that offers a blend of modern furniture and vintage items. Pensão Favorita was designed to provide efficient public spaces and room and bathroom organization. The spirit of this old Portuguese house lives its second life thanks to the contemporary approach suggesting an easy and comfortable lifestyle. It has twelve rooms, restaurant with terrace and garden.;
41.1790379;-8.5717746;First Rent  - Comércio e Aluguer de Viaturas S.A;poi_portodigital;FirstRent operates mainly in Portugal and provides service points in Porto, Matosinhos, Braga, Famalicão, Lisboa and Algarve. It provides mobility and autonomy at a low cost price, offering the best solution to meet your needs.;
41.145238;-8.612176;Efeito Luso, Lda;poi_portodigital;Handicraft exclusively made by Portuguese artisans. Visit us and find the best we do in Portugal, including ceramics, embroidery, filigree, cork, soaps, tiles, as well as certified gourmet products, olive oil, liquors, chocolates, biscuits, jams, etc...;
41.140189;-8.653471;Feeldouro;poi_portodigital;Nautical tourism company settled in the Douro Marina. It seeks to provide unique experiences following each person’s preferences, offering exclusive boats to be rented by groups, friends, family, for rides on the River Douro, with skipper. Every client may choose his own options to explore the area, as well as different entertainment activities and tasting of food and wine from the Douro demarcated region, and also other significant landmarks as the cities of Porto and Guimarães using private road transportation.;
41.25910663;-8.11540073;Golfe de Amarante;poi_portodigital;"With a spectacular view of the mountains of Marão and Aboboreira, it is a course classified by the Handicap Committee and Course Rating of the Portuguese Golf Federation.

Before you start playing, you should always consult the handicap tables  for 9 and 18 holes  to determine your game handicap at Amarante Golf.

It has various services: reception, golf shop, bar, terrace, restaurant, showers, lockers, buggy, trolley and golf club rental, putting green, driving range and equipment repair shop. At the golf school you also have classes available for adults and juniors, packages of classes and golf clinics for business activities.";
40.97384694;-8.64147651;Skydive Europe - Espinho;poi_portodigital;In 2010, with the support of Turismo de Portugal, Mário Pardo developed an international project of parachuting and created the 1st Centre for the modality in Portugal, the Sydive Europe, located on Alentejo. Directing the company Get High, Mário Pardo and his team keep sharing smiles and in 2013 they embraced another audacious project: to jump over the sea, at the Espinho aerodrome, a very beautiful city, bathed by the sea, thus giving birth to a place where you can share strong emotions. Skydive Europe – Espinho is the departure point for one of the biggest adventures of your life!;
41.150724;-8.607123;Nata Lisboa no Porto;poi_portodigital;Nata Lisboa is a coffee shop located in the city centre serving mainly the “pastel de nata”  custard on pastry . The world is too sour and angry. It needs to be sweetened. It needs more joy and good mood. It needs the wonderful and comforting taste of a “pastel de nata” coming out of the oven. The brand NATA was created to take this delicious original recipe from Lisbon to the entire world, and satisfy many nata lovers and conquer more clients. The NATA mission is huge and needs more allies. Join the movement and help make the world a sweeter place.;
41.1413673;-8.613993;Chic n  Cheap - Silver Outlet;poi_portodigital;Chic n’Cheap – Silver Outlet displays a new concept of presentation and sale of silver products.  From traditional silver, such as filigree, to a variety of products for women, men and children, as necklaces, earrings, rings, bracelets, and many others.;
41.1432313;-8.6145272;Wine apartments;poi_portodigital;This set of 3 flats, each with capacity for four people, dates from the nineteenth century. Its contemporary and functional design turns this apartment into the perfect accommodation for long and short stays, and principally, for those who intend to get to know the city. With about 60 m2 in area each, it comprises a fully equipped kitchen, private bathroom, living room with double sofa-bed and a lovely terrace that extends around the whole apartment. The guests have at their disposal:  towels, bed sheets, duvets, shower gel, shampoo, and salt, pepper, olive oil, vinegar, tea and coffee for the kitchen. The time of arrival must be always communicated. The required minimum stay is 2 nights. ;
41.1271235;-8.6067791;Honorary Consulate of the Republic of Croatia ;poi_portodigital;The Consulate of the Republic of Croatia looks after the interests of Croatian citizens.;
41.1452053;-8.6215055;Palácio das Sereias  Palácio da Bandeirinha  ;poi_portodigital;The name that it is known for comes from exotic and gigantic sirens that flank its doorway. The building was constructed in the mid-18th century for residence of the family Portocarrero in a place where an old Jewish quarter was located. The Portocarrero family left the palace in 1809, the time when the populace slaughtered their son deeming him to be involved in the French invasion. Since then the palace remained closed until 1955, being sold to the Institute of the Daughters of Charity  Instituto das Filhas da Caridade  that set up there the college Casa Madalena de Canossa which still runs in present days.;
41.1482328;-8.6156596;Moustache – Coffee House;poi_portodigital;Moustache Coffee House is settled in a cosmopolitan space, where you can totally breed and feel coffee. The two-floor building at Praça Carlos Alberto was recovered to create a balance between an open relation with the outside and an intimate space on the inside. You can come in, address the counter and simply order to take or remain in the coffee house and enjoy. Architecture, design, events, chats, books, musical selection and live acts give it the final touch.;
41.14089713;-8.61022292;Busto Duque da Ribeira ;poi_portodigital;"The Duke of Ribeira  Deocleciano Monteiro  worked as a boatman in the River Douro and became the most famous figure in the Ribeira of Porto, being paid various tributes. The square next to the D. Luís I Bridge was named after him, with a tombstone having been laid, with a sculpture by José Rodrigues.
Raised to the status of public figure, the Duke cohabited with different Portuguese and foreign figures, and his autograph book contained the signatures of England´s Quenn Elizabeth II, Portuguese presidents Ramalho Eanes and Mário Soares, and of the president of Mozambique Samora Machel, among many others.";
41.1699088;-8.6308545;Casa da Prelada;poi_portodigital;"Situated in the parish of Ramalde, Casa da Prelada and the surrounding garden, where one of the largest labyrinths of the Iberian Peninsula is located, are part of the largest landscape complex designed by the Italian architect Nicolau Nasoni - Quinta da Prelada. Until the early 20th century, the Casa and Quinta da Prelada belonged to the Noronha e Menezes family. In 1903, the last owner, D. Francisco de Noronha e Menezes, donated the property to Misericórdia do Porto. After deep refurbishment works have been carried out, the Casa is now a cultural space where the Historical Archive of Santa Casa da Misericórdia and a library stand out, both are open to the public.

Access to the gardens for people with reduced mobility is possible although not in the entire space.";
41.156569854;-8.676520848;Portarossa;poi_portodigital;Portarossa is located in a quiet and peaceful street of Foz, recreating a typical Italian space. Here you can find a variety of pizzas and pastas in a relaxed and very cool environment. It’s already known by many as the Little Italy of the city of Porto.;
41.0283658;-8.6420578;Spa Wellness Center do Hotel Solverde;poi_portodigital;The modern Spa & Wellness Center of the Hotel Solverde is duly equipped in the interior part: indoor and dynamic swimming pool  with varied stations of jets, underwater bicycle and cross-trainer , both with heated sea water  gym, relaxation studio, sauna rea, treatment room, 2 resting rooms  one with wave dream  and physical and rehabilitation medicine office  in the exterior part – seawater outdoor swimming pool, tennis courts, multifunctional court, beach volleyball and minigolf court, football field and playground.;
41.1413125;-8.6152674;Palácio da Bolsa;poi_portodigital;The shop in the Stock Exchange Palace intends to surprise its visitor with traditional souvenirs to offer or to remember long after.;
41.1422299;-8.6154051;Stock Exchange Palace;poi_portodigital;"The jewellery shop of the Stock Exchange Palace presents an ancient art dating back to around 2500 BC, well appreciated around the world. With varied purity indexes in Portugal, the gold mainly worked on is that of 19.2 carats, the reason why it is labelled as Portuguese Gold, one of the most precious worldwide.
With the city of Gondomar representing 50-60% of Portuguese jewellery industry, we had to count with the goldsmiths of this municipality not to let the most prominent Portuguese craft fall into oblivion.
Feel invited to visit this space that you will surely not leave indifferent to.";
41.1527429;-8.6181313;Rua de Cedofeita ;poi_portodigital;It was opened in 1784 to increase the lenght of an old road, by order of João de Almada e Mello. Bordering with the secular Collegiate of Cedofeita, it turned into an important residential zone. Nowadays it is one of the city´s main commercial areas. The street is flanked with buildings constructed from the 17th to the 20th centuries. During the siege of Porto, the regent D. Pedro made his headquarters in the building at the number 395, after the bombardment of the zone of the Carrancas Palace. ;
41.14995;-8.613488;A Lavandeira - Lavandaria Self-Service ;poi_portodigital;A Lavandeira is a Portuguese self-service launderette, located in two cozy spaces in the historic area of Porto. The process is practical and intuitive, available in multiple languages. The payment machine accepts coins and banknotes up to 20€. The washers don’t open while washing!;
41.1464717;-8.6118409;Praça da Liberdade;poi_portodigital;In the18th century, in the place of the so called ´Campo das Hortas`, was inaugurated the Praça Nova  New Square  - the city´s political and cultural centre. The City Hall stood on the northern side of the old square, and it was demolished when the Avenida dos Aliados was built. This wide avenue, flanked by a group of buildings from the 20s and 40s, is closed on the southern side by the Cardosas building  19th century , and at North by the City Hall. In the centre of the Praça da Liberdade  Liberty Square  stands the king´s D. Pedro IV statue, inaugurated in 1866.;
41.1699088;-8.6308545;Garden of Casa da Prelada ;poi_portodigital;Designed by Nicolau Nasoni, the garden that involves the Casa da Prelada also conceived by the architect, presents two distinctive areas: one to the south, concerning the yard which is accessed through a monumental armored gateway built in the 17th century  the other to the north with the labyrinth, the lake and orchard. The boxwood labyrinth is considered one of the biggest of the Iberian Peninsula and certainly the only exemplar of the 18th century that the city has. Within the arboreal and shrub inventory the following stand out: boxwood, araucaria, rhododendron, camellia japonica.;
41.15357937;-8.67397953;treze %;poi_portodigital;Restaurant on the mouth of Douro river, that serves traditional Portuguese food and stands out by the quality and tranquillity. It also has a take-away service.;
41.1486898;-8.6154062;Praça Carlos Alberto ;poi_portodigital;During centuries it was called Praça dos Ferradores  Square of Blacksmiths , who had their workshops there.In the 18th century, the Palace of Viscondes de Balsemão was built in the east side of the Square. Rented out at a later time, it served as a guesthouse and hosted the king Charles Alber from Sardinia that came exiled to Porto. In his honour the Square bears its current name. In the garden´s centre, a monument by Henrique Moreira remembers the Portuguese who died during the Great War 1914-18.;
41.1442441;-8.6090758;Adega Alfredo ;poi_portodigital;The Adega Alfredo  O Portista , situated in the historical centre, is one of the city´s traditional restaurants where you can try different Portuguese tidbits. The walls are covered in blue and white tiles, full of paintings, posters, small figures and references to the “Futebol Clube do Porto”.;
41.14839016;-8.61355716;Café Ceuta ;poi_portodigital;Built by order of Ferreira dos Santos in 1953, this coffee shop designed by the architect Carlos Neves, who chose a modernity-inclined shadow approach with lampshades. The decoration, entirely referring to the conquest of Ceuta, is one of the shop´s particularities. Ceuta is one of the rare coffee shops from the 50s still operating and also one of the most emblematic in the city. Within many years it was a meeting place for friends, ministers, congressmen, figures such as Sottomayor Cardia, Montalvão Machado, Eurico de Melo and some members of the Sá Carneiro family.;
41.14681594;-8.61808512;Museum of Porto s Hospital Centre;poi_portodigital;Take a trip back in time and come and visit a remarkable 19th-centurye apothecary incorporated into the front of the Hospital de Santo António, a national monument whose origins date back over 200 years. From a rare collection of cupboards to pots, jars, tinctures, weighing scales and formula books, there are many objects which will take you back to the therapies of the age. In another area dedicated to the pharmacy of the Hospital Joaquim Urbano you can find out about the history, people, techniques and progress made in producing registered medicines at this important hospital specialising in infectious and pulmonary diseases. Every month we look at one particular item from the huge institutional holdings for a more in-depth examination of the area of health sciences.;
41.1552823;-8.6801339;Avenida do Brasil ;poi_portodigital;"Around 1860, the mouth of the river Douro was little more than a fishing village. The way that led from there to Matosinhos used to be called Estrada de Carreiros  paths . The designation Carreiros  paths  refers to the fact that it was a path through which rode oxcarts with their drivers. 
In 1930 council projects concerning the embellishment of Avenida do Brasil were approved  the year after, the pergola was concluded.
";
41.1462749;-8.6071597;Rua 31 de Janeiro;poi_portodigital;Situated in the city centre, this street was already known as Rua de Santo António. It owes its name to the historical republican revolt that broke out in Porto in 1891. Nowadays it is an important commercial artery with some examples of art nouveau buildings.;
41.143303;-8.616381;Casa da Rua de São Miguel;poi_portodigital;Crossing the Rua de S. Bento da Vitória and the Rua de São Miguel you will find the House of Rua de São Miguel, on no. 4. The tiles dating from the 19th century that cover it and make it so special and different depict episodes from the life of Our Lady and general everyday life scenes. The street called S. Miguel was one of the main streets within the Olival New Jewish Quarter, created in 1386 following the instructions of the king D. João I.;
41.143991;-8.616846;Arquivo Distrital do Porto;poi_portodigital;"In charge of almost 12 km of documentation of permanent conservation, the District Archive of Porto is a living body of history, information, stories and a technological vision of reference that connects it with any person in any part of the world. br 
It bears the symbolic weigh of being a regional entity with the integrated management of memory and heritage, promoter in safeguarding the identity and the rights of the State and citizens. Services: on-site/virtual/online  website: pesquisa.adporto.pt  reference and reading  document reproduction  archive system consulting/auditing  acquisitions  facilities rental/concession, etc.";
41.1463204;-8.6043549;Casa Guedes;poi_portodigital;Small restaurant serving Portuguese cuisine, situated in the city centre, well known for the famous shank sandwiches  sandes de pernil .;
41.166396227;-8.655478158;A Badalhoca;poi_portodigital;It is since 1929 that`Badalhoca` has been making delights for people from all social groups, that look just for one thing: the crusty bread filled with flavorsome sliced ham. The prices are reasonable and the place has relaxing atmosphere. The decoration is rustic, with legs of smoked ham hanging from the ceiling, and also the references to the Boavista Football club are not missing.;
41.14524474;-8.60775313;Casa Louro;poi_portodigital;Restaurant known for the smoked meat and ham from Lamego. Situated in the historical centre, next to Praça da Batalha, brings flavours of Portugal to the heart of Porto.;
41.14214;-8.615343;Casas do Porto - Ribeira Apartments;poi_portodigital;Casas do Porto offers apartments for rent in the city centre, recently refurbished, modern and fully furnished. The apartments are situated next to the city´s main tourism attractions, 50 meters from the Stock Exchange Palace and 100 meters away from the riverside. The São Bento Railway station and metro station are within a short 5-minute walk, as well as Port Wine Cellars, the Clérigos Tower, Avenida dos Aliados and the city´s main churches and monuments. All the apartments have cable TV and free Wi-Fi.;
41.1480621;-8.6431145;Adega Rio Douro;poi_portodigital;"The Adega Rio Douro or Tasca da Piedade is a place where varied Portuguese tidbits are served, in a real atmosphere of typical Porto, with the Riverside breeze of Douro to complement.

Every Tuesday between 4 and 7.30pm, it offers afternoons with `fado vadio` music. ";
